,search_string,name,score
15228,First National Bank of Harveyville,First National Bank Alaska,0.9187741608166624
12181,"Tennessee Valley Public Power Association, Inc.",Tennessee Valley Authority,0.918760113468279
26889,Citizen's Council for Health Freedom,Citizens Financial Group Inc,0.9187007260318987
36520,"Full Circle Solutions, Inc.",Full Circle Capital Corp,0.918686628874624
17044,Pacific Whale Foundation,Pacific Drilling SA,0.9186741301369099
558,Tennessee Medical Association,Tennessee Gas Pipeline Co,0.9186602777094278
13742,Mississippi Lime Company,Mississippi Power Co,0.9186246344637087
33440,HANOVER COUNTY PUBLIC SCHOOLS,Hanover Insurance Group Inc,0.9186210947595113
10277,FLORIDA PACIFIC FARMS,Florida Power & Light Co,0.9185601662101733
18062,Robert Koch Institut,Robert Half International Inc.,0.9185542649861801
15680,Federal employee,Federal Signal Corp.,0.9185539909629953
3992,Washington State Hazardous Drugs Advisory Committee,Washington Real Estate Investment Trust,0.9185275134772273
28341,Home Loan Saving Bank,Home Loan Servicing Solutions Ltd,0.9184846181778127
9304,Food & Water Watch,Focus Media Holding Ltd,0.9184322668972955
31813,Sovereign Citizens of America,Sovereign Lithium Inc,0.9184261442161827
2509,Florida Medical Manufacturers Consortium,Florida Gaming Corp,0.9184185571667238
14730,Community Health Charities of Florida,Community Bancorp/VT,0.9184129263901564
29113,Superior Court,Superior Group of Cos Inc,0.9183933762462755
29387,North Central Bank,North Central Bancshares Inc,0.9183440981006009
31375,Augustine Fisheries Inc.,Augustine Ventures Inc,0.9183424743321936
18133,Community Bankers of Wisconsin,Community Health Systems Inc,0.9183294685429271
29001,Bank of Soperton,Bank of South Carolina Corp,0.9183015676510351
7434,Kentucky Orthopedic Rehab Team,Kentucky Bancshares Inc,0.9182951284750582
14798,Community Shares of Greater Milwaukee,Community West Bancshares,0.9182652567961795
10034,California Association of Rural Health Clinics,California Resources Corp,0.9182552413560551
26385,Telecom Training Corporation,Telecom Italia SPA,0.9182451433711857
26683,Four Corners Materials,Four Oaks Fincorp Inc,0.9182032226248356
29561,North American Wolf Society,North American Financial 15 Split Corp,0.9181950158704565
34376,Axiall Corporation,Axiall Corp,0.9181483735990381
14669,Community Bank of Mississippi,Community Bancorp/VT,0.9181398887878989
34150,Golden Triangle Federal Credit Union,Golden Predator Mining Corp,0.9181181494181373
8652,China WTO/TBT National Notification & Enquiry Center,China Natural Gas Inc,0.918112978022862
15196,Cleveland Sight Center,Cleveland Electric Illumination,0.9180709871071149
4880,Alaska Miners Association,Alaska Air Group Inc.,0.9180683359190183
12362,Children's Alliance,Childrens Place Inc,0.918046623302249
10291,Florida Native Plant Society,Florida Power & Light Co,0.9180452172892982
302,California Department of Social Services,California Water Service Group,0.9180374800234792
30733,Williams Community Forest Project,Williams-Sonoma Inc.,0.91803688260115
30082,North American Grouse Partnership,North American REIT Income Fund,0.918017752246088
31456,West Wilkes High School,Westwood Holdings Group Inc.,0.9180067278792906
16548,People's Community Health Centers Foundation,Peoples Bancorp,0.9179978273488993
30923,Mountainview Blueberry Farm,Mountainview Energy Ltd,0.9179735456973351
31626,"Steven G. Sable D.O., P.A.",Steven Madden Ltd,0.9178766729320306
18200,Carroll County Trust Company,Carbonite Inc,0.9178180577960284
28885,Phoenix City Council,Phoenix Canada Oil Co Ltd,0.9177614638340387
16568,Community Anti,Community Bank of South Florida Inc,0.9177349504094169
4715,Alaska Air,Alaska Communications Systems Group Inc,0.9176704239731336
327,California Grape and Tree Fruit League,California Water Service Group,0.9176536697895069
34105,Coastal Carolina Radiaition Oncology,Coastal Caribbean Oils & Minerals Ltd,0.9176148790412105
4018,Washington State Health Department,Washington Real Estate Investment Trust,0.9175820174127377
16378,Partnership for Children and Youth,Partner Communications Co Ltd,0.9175612940473802
27686,Washington State University Tri-Cities,Washington Gas Light Co,0.9175440612372083
6048,Wisconsin DPI,Wisconsin Electric Power Co,0.9175440482048856
28813,Peoples Energy Corporation,Peoples Federal Bancshares Inc,0.9175029095359265
12459,Children's Environmental Health Network,Childrens Place Inc,0.9174848916059103
9969,New England Plastic Coated,New England Realty Associates LP,0.9174818492236978
16359,PARTNERS! Canines,Partner Communications Co Ltd,0.9174705794974584
6195,Columbia Public Schools,Columbia Pipeline Partners LP,0.9174531601079671
10440,Florida Institute of Phosphate Research,Florida Power & Light Co,0.9174504872980014
34824,Electronic Alchemy,Electronic Tele-Communications Inc.,0.9174333575636104
33947,Energy,Energy & Technology Corp,0.9174278752914609
1681,California Project LEAN,California Republic Bancorp,0.9174145333107996
32411,Falcon Insurance,Falcon Oil & Gas Ltd,0.917408877950224
17051,Pacific Wireless Communications,Pacific Drilling SA,0.9174081295774563
2340,Illinois Coal Association,Illinois Tool Works Inc.,0.917407534452727
6908,Pacific Seabird Group,Pacific Gas & Electric Co,0.9173536983905622
3360,Alabama House of Representatives,Alabama Gas Corp,0.9173350836341657
30430,Alibaba Group Services Limited,Alibaba Group Holding Ltd,0.917333085622045
326,California Department of Pesticide Regulation,California Water Service Group,0.9173220341576803
17497,Southeastern Career Center,Southeastern Grocers Inc,0.9172882101576846
17839,South Carolina-Sentient Medical Systems,South Carolina Elec & Gas Co,0.9172547638593128
39086,"Applied Plastics Technology, Inc.",Applied Optoelectronics Inc,0.9172511639547196
9232,Environmental Resources Department,Environmental Tectonics Corp,0.9172456789515082
18572,PFM Group,K2M Group Holdings Inc,0.9172215849408246
1608,California Highway Patrol,California Republic Bancorp,0.9171957720324201
1750,California Society of Anesthesiologists,California Republic Bancorp,0.917173143894458
1207,Union Pacific Railroad Co.,Union Pacific Corp,0.9171332394826281
34623,New America Foundation Education Policy Program,New America High Income Fund Inc.,0.917130067559778
35268,First Group,First Surgical Partners Inc,0.9171243332505409
31020,First Quality Mortgage Co,First Quantum Minerals Ltd,0.9171104045041976
5104,Private Bank Minnesota,Private Bank of California,0.9171060444776478
27208,Elizabeth Hearing,Elizabeth Arden Inc,0.9170837544764885
32604,"Start School Later, Inc.",Start Scientific Inc,0.9170432120115116
33872,Global action Day For Dolphins-Holland,Global Ship Lease Inc,0.9170179323864728
30903,HighScope Educational Research Foundation,High Yield & Mortgage Plus Trust,0.9170159424025052
12385,Children's Health Orgainzations,Childrens Place Inc,0.9170020404975712
16824,Prevent Blindness Ohio,Preventia Inc,0.916992405219648
14816,Community Shelter Board,Community West Bancshares,0.916956913070529
4925,Alaska Sportsman's Lodge,Alaska Air Group Inc.,0.9169544751625273
11895,Pennsylvania Advocacy and Resources for Autism and Intellectual Disabilities,Pennsylvania Electric Co,0.9169461217730349
18990,Alliance of Community Health Plans,AllianceBernstein Holding LP,0.9169160584659448
35074,Red River Valley,Red Tiger Mining Inc,0.916910513229081
12439,Children's Health Organizations,Childrens Place Inc,0.9168856083461044
5425,Consumer Data Industry Association,Consumer Discretionary Select Sector SPDR Fund,0.9168669982255232
579,Tennessee Department of Health,Tennessee Gas Pipeline Co,0.9168306013613177
29556,North American Quitline Consortium,North American Financial 15 Split Corp,0.9168224611379561
17495,Southeastern Career center,Southeastern Grocers Inc,0.9168122091395846
34362,Planet Professional Landcare Network,Planet Payment Inc,0.9167757491473691
16062,Colorado Health Benefit Exchange,Colorado Resources Ltd,0.9167673199622065
15678,Federal Employe,Federal Signal Corp.,0.9167594533762717
29812,Pacific-Re Consultants,Pacific Rim Mining Corp.,0.9167466776281512
1714,California Association of Public Hospitals and Health Systems,California Republic Bancorp,0.9167253227309682
15457,"Public Advocates, Inc.",Public Service Co of Oklahoma,0.9166958238004907
27420,Central Builders Supply Company,Central Hudson Gas & Electric,0.9166817517615645
27212,Elizabeth Cox,Elizabeth Arden Inc,0.91663017048194
30280,"Power Ignition and Controls, LLC",Power Solutions International Inc,0.9166299540113253
26886,Citizens' Council for Health Freedon,Citizens Financial Group Inc,0.9166283577120267
26510,Brandywibne Valley assoc.,Brandywine Realty Trust,0.9166274349307707
15421,Public Advocates Inc.,Public Service Co of Oklahoma,0.91662036105885
34469,Energy Nation,Energy & Exploration Partners Inc,0.9166188123011003
15864,California Council for Environmental and Economic Balance,California Gold Mining Inc,0.9165986133627199
1765,California Society of Anesthesiologist,California Republic Bancorp,0.9165801982810693
29880,"Innovation Programs, LLC",Innovation Pharmaceuticals Inc,0.9165774743729996
27170,Charter captains Association,Charter Communications Inc,0.9165656434099746
32347,Summit Food Policy Coalition,Summit Financial Group Inc,0.916538128069663
3990,Washington State House of Representatives,Washington Real Estate Investment Trust,0.9165055013709593
26881,Citizens Council for Health Freedom,Citizens Financial Group Inc,0.9164914533278008
14442,Great American Insurance Company,Great American Bancorp Inc,0.9164611057712986
32151,Cedar Ridge Landscape Inc,Cedar Fair LP,0.9164457000459445
35210,Medical Research Charities,Medical Makeover Corp Of America,0.9164412662270582
35086,Energy Nation Form,Energy Today Inc,0.9164386632719653
32235,Adams Farm,Adams Natural Resources Fund Inc,0.9164039976937917
30890,Capital Financial Group,Capital One Financial Corp.,0.9163748005861417
10605,California Water Boards,California First National Bancorp,0.9163692584779202
15716,California Food Policy Advocates,California Gold Mining Inc,0.9162979251387666
17884,21st Century School Fund,21st Century Oncology Holdings Inc,0.916279975016336
18808,"PRIMERA ENGINEERS, LTD",Primera Energy Resources Ltd,0.9162707251502178
14846,Blue Planet Scuba,Blue Bird Corp,0.9162636124512984
7076,Information Security and Privacy Advisory Board,Information Analysis Inc,0.9162197392208975
35436,Princeton Regional airport authority,Princeton Capital Corp,0.9162161079588915
26551,Madison County Hospital,Madison County Financial Inc,0.9162035106507358
10351,Florida Center for Fiscal and Economic Policy,Florida Power & Light Co,0.9161824384595967
34640,Ridgewood Landscaping Inc.,Ridgewood Canadian Investment Grade Bond Fund,0.9161807772619736
8856,California State Long,California Petroleum Transport Corp,0.9161675637552131
25888,International Tree Nut Council,International Stem Cell Corp,0.9161594636168111
32395,Rochester Institute of Technology Packaging Science Department,Rochester Medical Corp,0.9161224423440054
30244,SKyline Home Loans,Skyline Champion Corp,0.916114528958488
19576,Energy Efficient Codes Coalition,Energy XXI Ltd,0.9161126398226566
4014,Washington State Department of Ecology,Washington Real Estate Investment Trust,0.9160863946641745
36666,"Medical Society of the State of New York, Unterricht",Medical Action Industries Inc,0.9160159174844653
37021,"Central Westchester Neuromuscular Care, PC",Central Energy Partners LP,0.91601262087694
37110,"Advanced Medical Care, P.L.L.C.",Advanced Emissions Solutions Inc,0.9160106603935252
795,Montana Environmental Information Center,Montana Exploration Corp,0.9159861069435844
7553,Northwestern University Settlement Association,Northwestern Mutual Life Insurance Co,0.9159577692386376
34041,Technical Services and Brick Industry Association,Technicolor SA,0.9159492505793165
26540,Madison School Corp,Madison County Financial Inc,0.9159215378540683
13222,Financial Services Institute,Financial Select Sector SPDR Fund,0.9159147126011449
13239,Financial Service Centers of Mississippi,Financial Select Sector SPDR Fund,0.9158989413901627
11275,Kansas Chapter of The Wildlife Society,Kansas City Life Insurance Co,0.915809186136689
27820,Huntington-Oyster Bay Audubon Society,Huntington Bancshares Inc,0.9157906884021888
5631,New Jersey Peace Council,New Jersey Resources Corp,0.9157612986278993
29444,Advanced Quality Hearing Systems,Advanced Micro Devices Inc,0.9157579025572523
9745,Michigan Occupational Safety and Health Administration (MIOSHA,Michigan Consolidated Gas Co,0.9157243953122113
27720,Alliance for Toxic,Alliance Data Systems Corp,0.9157218717592497
18160,Community Health Charities of New York,Community Health Systems Inc,0.9156999283003382
29343,Columbus Women's Chors,Columbus Gold Corp,0.9156933655048242
16315,Cleveland clinic,Cleveland-Cliffs Inc,0.9156863481598327
6541,Texas Pain Advocacy & Information Network,Texas Pacific Land Trust,0.9156654559796429
34857,Medical Advocates for Healthy Air,Medical Marijuana Inc,0.9156414370067468
28635,First State Bank of Wyoming,First Trust NASDAQ ABA Community Bank Index Fund,0.9156376542174138
13307,Government of Alberta,Government Properties Income Trust,0.9156100918589234
10216,Florida Keys Commercial Fishermen's Association,Florida Power & Light Co,0.9155638344511167
10911,Western Assoc. of Fish and Wildlife Agencies,WestJet Airlines Ltd,0.9155254276672824
7782,Community Trust Credit Union,Community Trust Bancorp Inc,0.915518610785497
14194,Arizona Elk Society,Arizona Mining Inc,0.9155173150866276
32166,Lindsay ISD,Lindsay Corp,0.9154721437209024
30386,Federated Conservationists,Federated Enhanced Treasury Income Fund,0.9154708015411572
8609,Orange county Virginia,Orange & Rockland Utilities,0.915460407101449
13038,Natural Resources Canada,Natural Resource Partners LP,0.9154140406523293
35769,"Continental Camper Company, Inc.",Continental Resources Inc,0.9153908790720733
9772,Michigan Coalition Against Homelessness,Michigan Consolidated Gas Co,0.9153882024242835
31666,COMPREHENSIVE SAFETY COMPLIANCE INC,Comprehensive Care Corp,0.9153728372876588
31808,Sovereign Citizen of the world,Sovereign Lithium Inc,0.9153721735970193
