name,client,score
Pharmaceutical HOLDRS (SM) Trust,Pharmaceutical Care Management Assn,0.9009182859697427
Childrens Place Inc,Children & Adults with ADD,0.9009090190450447
Electronic Cigarettes International Group Ltd,Vifor Pharma,0.9009070594650589
California Republic Bancorp,California Institute of Technology,0.9008736414371407
Morningstar Inc,Morningstar Credit Ratings,0.9007695626490623
Redzone Resources Ltd,Redzone Robotics,0.9006900083774066
Physicians Formula Holdings Inc,Physician Insurers Assn of America,0.9006836676468303
Coast Distribution System Inc.,Coast Community College District,0.9005752813580349
Georgia Bancshares Inc,Georgia Health Care Assn,0.9005206124554106
Hancock (John) Income Securities Trust,Hancock County Utility Authority,0.900451709863787
Managed High Yield Plus Fund Inc.,Managed Funds Assn,0.9003925892016567
Heartland Express Inc,Heartland Dental Care,0.9003852060539471
Blue Capital Reinsurance Holdings Ltd,Blue Cross/Blue Shield of Maryland,0.9003417104867325
Porter Bancorp Inc,Porter Airlines,0.9002951036192939
Northern Oil and Gas Inc,Northern Colorado Water Conservancy Dist,0.9001513913043744
Fullcircle Registry Inc,FullCircle GeoSocial Network,0.900134647522003
ContraVir Pharmaceuticals Inc,Contra Costa Water District,0.9001196535514593
Federal Realty Investment Trust,Federation of State Medical Boards,0.9000897576090667
TRW Automotive Holdings Corp,TRW Automotive,0.9000642772858377
NXP Semiconductors NV,NXP Semiconductors USA,0.9947586692833305
Pioneer Natural Resources Co,Pioneer Natural Resources USA,0.9894978206050108
Santa Cruz County Bank,"Santa Cruz County, CA",0.9866367712042071
Cloud Peak Energy Inc,Cloud Peak Energy Resources,0.9854992071375578
Thomas Properties Group Inc,Thomas Health Systems,0.9846854702769078
Teva Pharmaceutical Industries Ltd,Teva Pharmaceuticals USA,0.9820175038167902
Vanguard S&P 500 Index ETF (CAD-hedged),Vanguard Group,0.981250633993841
Range Resources Corp.,Range Resources-Appalachia,0.9785239727605619
Western Gas Partners Lp,Western Research Institute,0.9781499517057637
Canadian Platinum Corp,Canadian International Pharmacy Assn,0.9778138319055287
Neiman Marcus Inc,Neiman Marcus Group,0.97773545055919
Independent Film Development Corp,Independence First,0.9773117203314948
Commercial Vehicle Group Inc,Commercial Vehicle Safety Alliance,0.9770847424566558
Toyota Motor Credit Corp,Toyota Motor Sales USA,0.9766175098181232
Comprehensive Care Corp,Comprehensive Health Management,0.9751163558212803
Consolidated Graphics Inc.,Consolidated N St Charles Cnty Levee,0.9750579711542628
Oaktree Capital Group LLC,Oaktree Capital Management,0.9747570067329999
Clean Energy Technologies Inc,Clean Energy Technology Assn,0.9733630969531423
Alabama Gas Corp,Alabama-Coushatta Tribe of Texas,0.9720166740271108
California First National Bancorp,California Marine & Navigation Conf,0.9718893083077297
Tennessee Valley Authority,Tennessee Valley Industrial Cmte,0.9713691906657985
Helios Advantage Income Fund Inc,Helios,0.9713202703032661
Pacific Sunwear of California Inc,Pacific Scientific Energetic Materials,0.969274513854967
American States Water Co,American States Utility Services,0.9685472984555248
American Financial Group Inc,American Financial Services Assn,0.9683076735640324
Telephone and Data Systems Inc.,Telephone Systems International,0.9682334103618683
Advanced Energy Industries Inc.,Advanced Energy Systems,0.968175474481357
Franklin Credit Management Corp,Franklin Square Capital Partners,0.9681064476798433
Build America Investment Grade Bond Fund,Build America Mutual,0.9680739139912986
Advanced Energy Industries Inc.,Advanced Energy Economy,0.9675605908868953
Protective Life Corp,Protective Group Inc,0.9674252243882636
Marathon Petroleum Corp,Marathon Pharmaceuticals,0.9673643062092423
Global X Southeast Asia ETF,Global Enterprise Technologies,0.9671796996105484
Fidelity National Financial Inc FNF Group,Fidelity National Financial,0.9669707567561122
Harvard Bioscience Inc,Harvard Pilgrim Health Care,0.9660493778250481
Twenty-First Century Fox Inc,Twenty-First Century Group,0.965879061479431
Valeant Pharmaceuticals International Inc,Valeant Pharmaceutical North America,0.9652013772319566
Electronic System Tech Inc,Electronic Retailing Assn,0.965076241350696
Frontier Communications Corp,Frontier Airlines,0.9649527947585259
First National Corp/VA,First National Of Nebraska,0.9648724254710352
Kansas City Power & Light Co,Kansas City Board of Public Utilities,0.964366929227359
Princeton Capital Corp,Princeton Public Affairs,0.9643344771376365
Performant Financial Corp,Performance Show Horse Assn,0.9641422419044392
Tennessee Gas Pipeline Co,Tennessee Credit Union League,0.9640318370896848
Center Coast MLP & Infrastructure Fund,Center for Construction Rsch & Training,0.9640021570837557
Advanced Drainage Systems Inc,Advanced Water Filtration System,0.9633382208711615
Spectrum Brands Holdings Inc,Spectrum Brands,0.9626389221560964
Credit Suisse Group,Credit Suisse Securities,0.9624854350930332
Graphic Packaging Holding Co,Graphic Packaging International,0.9616574249138873
Greene County Bancorp Inc,"Greene County, PA",0.9615800626327036
Texas Roadhouse Inc,Texas Biomedical Research Institute,0.9613004379989417
Electronic Tele-Communications Inc.,Electronic Security Assn,0.960241404948644
Federal Home Loan Mortgage Corp,Federal Home Loan Bank of Seattle,0.9599674778048165
Western Forest Products Inc,Western Growers Assn,0.9598936665062984
Independent Bank Corp,Independent Health Assn,0.9594486959158468
Western Energy Services Corp,Western Governors University,0.9590697196642571
Millennium Healthcare Inc,Millennium Health,0.9587673223619483
Independent Film Development Corp,Independent Workers Services,0.958724552528426
Tenet Healthcare Corp,Tenet Health Systems,0.9587177873459253
Helix Energy Solutions Group Inc,Helix Energy Solutions,0.9583736278978556
Independent Bank Group Inc,Independent Pilots Assn,0.9583175378822179
Triumph Gold Corp,Triumph Foods,0.9582871335236475
Universal Security Instruments Inc.,Universal Leaf Corp,0.9577910785738266
Madison County Financial Inc,Madison County/Anderson Corp for Economic Devel,0.9571234618650848
Virginia Mines Inc,Virginia Tech Foundation,0.9568892229783418
Cengage Learning Holdings II Inc,Cengage Learning,0.95663574167534
PWC Capital Inc,PDC Capital Group,0.9565957164569366
BlackRock Maryland Municipal Bond Trust,BlackRock Capital Management,0.9565729827266757
Pacific Webworks Inc,Pacific Investment Management,0.956571977014551
Hannon Armstrong Sustainable Infrastructure Capital Inc,Hannon Armstrong Capital,0.9565032738584197
PNC Financial Services Group Inc.,PNC Financial Services,0.9564885149300782
Government Properties Income Trust,Government of Kazakhstan Embassy,0.9564137133574333
Republic First Bancorp Inc,Republican River Water Conservation Dist,0.9562516030468384
Independence Realty Trust Inc,Independent Telephone & Telecom Alliance,0.9560656012079629
Western Asset Mortgage Capital Corp,Western States Petroleum Assn,0.9558050389196594
21st Century Oncology Holdings Inc,21st Century Oncology,0.9557805420963885
Select Medical Holdings Corp,Select Medical & Kindred Healthcare,0.9556486428269237
Independence Realty Trust Inc,Independent Bakers Assn,0.9556328897836461
Centrais Eletricas Brasileiras Sa-Eletrobras,Central State University,0.9556185919415773
Georgetown Bancorp Inc,Georgetown Partners,0.9554187042910797
Oceaneering International Inc.,Oceaneering Intl,0.9552260132810424
Northwest Pipe Co,Northwest Public Power Assn,0.9551348249088429
Advanced Oxygen Technology,Advanced Tissue,0.9551273244763125
Century Communities Inc,Century Homebuilders of South Florida,0.9550505111769105
Connecticut Light & Power Co,Connecticut Corner Coalition,0.9548386666096697
Qiagen NV,Qiagen Inc,0.9547423759841995
General Motors Financial Co Inc,General Aviation Manufacturers Assn,0.9547012726684487
Consolidated Tomoka-Land Co.,Consolidated Contractors,0.9544422488739441
Carpenter Technology Corp,Carpenters & Joiners Union,0.9543454079353019
Independence Contract Drilling Inc,Independence Bio Products,0.9542337814399624
Community Bank System Inc.,Community Assns Institute,0.9539064161659337
Charles River Laboratories International Inc,Charles River Laboratories,0.9534884982496513
Medican Enterprises Inc,Medical Services International,0.9531947212758676
Black Hills Corp,Black Hills Forest Resources Assn,0.9531661165206767
Western Gas Partners Lp,Western Great Lakes Pilots Assn,0.9531542270412651
California Republic Bancorp,California Assn/Micro Ent Opportunity,0.9530734040530354
Diamondback Energy Inc,Diamondback Drugs,0.953029287204722
Philadelphia Energy Solutions Inc,Philadelphia Museum of Art,0.9528252267506988
Las Vegas Sands Corp,Las Vegas Railway Express,0.9525756685903155
International Prospect Ventures Ltd,International Packaged Ice Assn,0.952555361203126
Michigan Consolidated Gas Co,Michigan Technological University,0.9524066428919592
Central Pacific Financial Corp.,Central Kitsap School District,0.952381554853377
Colorado Resources Ltd,Colorado Assn of Commerce & Industry,0.9522263991577221
Great Northern Iron Ore Properties,Great Northern Properties,0.9520261257915089
MarkWest Energy Partners LP,MarkWest Liberty Midstreatm & Resources,0.9518436810477363
Renewable Fuel Corp,Renewable Fuels Assn,0.9517814252357002
AdvancePierre Foods Holdings Inc,AdvancePierre Foods,0.9515619759492604
Advanced BioMedical Technologies Inc,Advanced Technology Institute,0.9513207172421204
Chelsea Therapeutics International Ltd,Chelsea Therapeutics,0.9512746580974435
Energy Recovery Inc,Energy Recovery Council,0.9508489898247754
Conversant Inc,Conversant Intellectual Property Management,0.9508475953118224
California Resources Corp,California Cable & Telecom Assn,0.9506038138907974
Pacific Gas & Electric Co,Pacific Medical Centers,0.9503986060939046
Berkshire Hathaway Inc,Berkshire Hathaway Energy,0.9503863531824883
Georgia Carolina Bancshares,Georgia Ports Authority,0.950344164998836
Enterprise Group Inc,Enterprises Swanco,0.950206727098987
Global Tech Industries Group Inc,Global Technical Systems,0.9497495953176972
Philadelphia Energy Solutions Inc,Philadelphia Alliance,0.9496475709992076
North American Tungsten Corp Ltd,North American Electric Reliability Corp,0.9494505047062279
Pacific City Financial Corp,Pacific Alliance Medical Center,0.94942975004871
Odyssey Pictures Corp,Odyssey Logistics & Technology Corp,0.9493622199861084
Entertainment Gaming Asia Inc,Entertainment Software Assn,0.9492667469655045
Education Management Corp,Educational Testing Service,0.9492600336978817
Western Asset Mortgage Capital Corp,Western Asbestos Settlement Trust,0.9486851969304008
Alabama Graphite Corp,Alabama District Attorneys Assn,0.9486451873470726
Brookfield High Income Fund Inc,Brookfield Power,0.9485425957354781
University Bancorp Inc,University Park Alliance,0.9483913706204931
Western Capital Resources Inc,Western Pacific Timber,0.9481376799354561
Wolters Kluwer NV,Wolters Kluwer Health,0.9481249463501602
Global Cord Blood Corp,Global Crop Diversity Trust,0.9480952256359012
Clean Energy Technologies Inc,Clean Energy Coalition,0.9479039826822332
Home City Financial Corp,Home School Legal Defense Assn,0.9478448631059546
Horizon Technology Finance Corp,Horizon Blue Cross/Blue Shield of NJ,0.9476765989227763
Atco Ltd,RAC Coalition,0.9476522958394794
Global Ecology Corp,Global Financial Integrity,0.9476042428399509
Santa Cruz County Bank,Santa Cruz Cnty Regional Transp Comm,0.9475643994159314
Central Europe Russia and Turkey Fund Inc,Central Virginia Electric Cooperative,0.9473008714630461
Apria Healthcare Group Inc,Apria Healthcare,0.9471455770136253
Buhler Industries Inc,Buhler Quality Yarns,0.9469659408833738
Global X Southeast Asia ETF,Global Security Systems,0.9467684857979263
Independent Bank Corp.,Independent Care Health Plan,0.946761753646758
Educational Development Corp,Education Development Center,0.9466877740857791
Federal Home Loan Mortgage Corp,Federal Home Loan Bank of Dallas,0.9466530795980789
Hudson Valley Holding Corp,Hudson Valley Hospital Center,0.9465632798836401
Alaska Communications Systems Group Inc,Alaska Communications,0.9465164490897404
Employers Holdings Inc,Employers Cncl on Flexible Compensation,0.9462912099562959
Center Coast MLP & Infrastructure Fund,"Center for Opportunity, Protection & Fairness",0.9462021845809158
Manchester United Plc,Manchester Bidwell Corp,0.9461409750554904
Georgetown Bancorp Inc,Georgetown Capital Advisors,0.9460843408193862
Chesapeake Energy Corp,Chesapeake Enterprises,0.9460815351521346
Advanced Environmental Recycling Technologies Inc,AdvancED,0.9459285380139298
Heartland Payment Systems Inc,Heartland Health,0.9458744849379369
Bombardier Inc,Bombardier Recreational Products,0.9458341448219395
Wellness Center USA Inc,Wellness Pharmacy,0.9457779734902289
Illinois Tool Works Inc.,Illinois Corn Growers Assn,0.945759752340561
Select Medical Holdings Corp,Select Medical Corp,0.9456534092160737
Quality Care Properties Inc,Quality Parts Coalition,0.9455927768403144
Global Gold Corp,Global Witness,0.9455434456808369
Advanced Energy Industries Inc.,Advanced I3 Energy,0.9454827382004937
Independence Realty Trust Inc,Independent Insurance Agents & Brokers of America,0.945420354448296
Global Ship Lease Inc,Global Food Protection Institute,0.945406552911541
North American REIT Income Fund,North American Securities Admins Assn,0.9453665720348731
Neuberger Berman High Yield Strategies Fund,Neuberger Berman LLC,0.9451994610302822
Providence Resources Corp,Providence Health & Services,0.9451637064355407
General Cable Corp.,General Capacitor,0.9449747482537998
American Farmland Co,American Farmland Trust,0.944924940034275
Western Alliance Bancorporation,Western Alliance of Farmworker Advocates,0.9448737341196992
Western Asset Mortgage Capital Corp,Western States Tourism Policy Council,0.9448537878591484
Advanced Proteome Therapeutics Corp,Advanced Particle Therapy,0.9446665939682908
Pacific Iron Ore Corp,Pacific Northwest Waterways Assn,0.9445927964619931
Alliance Data Systems Corp,Alliance for Safe Injection Practices,0.9442979920518734
Asia Packaging Group Inc,Asia Pacific Resort & Entertainment,0.9441992470898891
